"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
50,9.989,-143.485788467576
50,9.99,-144.179580832515
50,9.991,-144.873532958095
50,9.992,-145.567612036415
50,9.993,-146.26178520996
50,9.994,-146.956019580069
50,9.995,-147.650282215432
50,9.996,-148.344540160634
50,9.997,-149.038760444728
50,9.998,-149.732910089838
50,9.999,-150.426956119791
50,10,-151.120865568765
50,10.001,-151.814605489968
50,10.002,-152.508142964313
50,10.003,-153.201445109121
50,10.004,-153.89447908682
50,10.005,-154.587212113646
50,10.006,-155.279611468347
50,10.007,-155.971644500874
50,10.008,-156.663278641069
50,10.009,-157.354481407321
50,10.01,-158.045220415224
50,10.011,-158.735463386194
50,10.012,-159.425178156051
50,10.013,-160.11433268359
50,10.014,-160.802895059089
50,10.015,-161.490833512783
50,10.016,-162.178116423288
50,10.017,-162.864712325971
50,10.018,-163.550589921256
50,10.019,-164.235718082873
50,10.02,-164.920065866031
50,10.021,-165.60360251552
50,10.022,-166.286297473732
50,10.023,-166.9681203886
50,10.024,-167.649041121441
50,10.025,-168.329029754712
50,10.026,-169.008056599657
50,10.027,-169.686092203862
50,10.028,-170.36310735868
50,10.029,-171.039073106565
50,10.03,-171.713960748266
50,10.031,-172.38774184991
50,10.032,-173.060388249937
50,10.033,-173.731872065933
50,10.034,-174.402165701287
50,10.035,-175.071241851733
50,10.036,-175.739073511727
50,10.037,-176.405633980679
50,10.038,-177.070896869031
50,10.039,-177.734836104171
50,10.04,-178.397425936178
50,10.041,-179.058640943412
50,10.042,-179.718456037918
50,10.043,-180.376846470666
50,10.044,-181.033787836608
50,10.045,-181.689256079549
50,10.046,-182.343227496844
50,10.047,-182.995678743901
50,10.048,-183.646586838492
50,10.049,-184.295929164879
50,10.05,-184.943683477742
60,9.95,133.817990066789
60,9.951,133.14379835008
60,9.952,132.468024368799
60,9.953,131.790693154714
60,9.954,131.111830121042
60,9.955,130.431461057936
60,9.956,129.7496121278
60,9.957,129.066309860409
60,9.958,128.381581147874
60,9.959,127.69545323942
60,9.96,127.007953735994
60,9.961,126.319110584713
60,9.962,125.628952073142
60,9.963,124.937506823411
60,9.964,124.244803786179
60,9.965,123.550872234437
60,9.966,122.855741757165
60,9.967,122.15944225284
60,9.968,121.462003922795
60,9.969,120.763457264447
60,9.97,120.06383306438
60,9.971,119.363162391297
60,9.972,118.661476588843
60,9.973,117.9588072683
60,9.974,117.255186301163
60,9.975,116.550645811591
60,9.976,115.845218168748
60,9.977,115.138935979031
60,9.978,114.431832078189
60,9.979,113.723939523338
60,9.98,113.015291584874
60,9.981,112.305921738292
60,9.982,111.595863655913
60,9.983,110.885151198509
60,9.984,110.173818406858
60,9.985,109.461899493202
60,9.986,108.749428832639
60,9.987,108.036440954423
60,9.988,107.322970533207
60,9.989,106.609052380206
60,9.99,105.894721434299
60,9.991,105.180012753069
60,9.992,104.464961503782
60,9.993,103.749602954312
60,9.994,103.033972464014
60,9.995,102.318105474546
60,9.996,101.602037500652
60,9.997,100.885804120891
60,9.998,100.169440968342
60,9.999,99.4529837212643
60,10,98.7364680937285
60,10.001,98.0199298262205
60,10.002,97.3034046762195
60,10.003,96.5869284087573
60,10.004,95.8705367869554
60,10.005,95.1542655625538
60,10.006,94.4381504664269
60,10.007,93.7222271990915
60,10.008,93.0065314212133
60,10.009,92.29109874412
60,10.01,91.5759647203072
60,10.011,90.8611648339648
60,10.012,90.1467344915177
60,10.013,89.4327090121674
60,10.014,88.7191236184748
60,10.015,88.0060134269593
60,10.016,87.2934134387273
60,10.017,86.5813585301373
60,10.018,85.8698834435063
60,10.019,85.1590227778569
60,10.02,84.4488109797128
60,10.021,83.7392823339472
60,10.022,83.0304709546955
60,10.023,82.3224107763177
60,10.024,81.6151355444443
60,10.025,80.9086788070818
60,10.026,80.2030739058026
60,10.027,79.4983539670175
60,10.028,78.7945518933355
60,10.029,78.0917003550153
60,10.03,77.3898317815163
60,10.031,76.6889783531537
60,10.032,75.9891719928684
60,10.033,75.2904443580936
60,10.034,74.5928268327612
60,10.035,73.8963505194192
60,10.036,73.201046231486
60,10.037,72.5069444856366
60,10.038,71.8140754943283
60,10.039,71.1224691584725
60,10.04,70.4321550602582
60,10.041,69.743162456129
60,10.042,69.0555202699181
60,10.043,68.3692570861529
60,10.044,67.6844011435226
60,10.045,67.0009803285263
60,10.046,66.3190221692925
60,10.047,65.638553829587
60,10.048,64.9596021030045
60,10.049,64.2821934073492
60,10.05,63.6063537792119
70,9.95,17.7184489888657
70,9.951,17.0387099213039
70,9.952,16.3573909012491
70,9.953,15.6745162097752
70,9.954,14.9901104919896
70,9.955,14.3041987530946
70,9.956,13.6168063543021
70,9.957,12.9279590085867
70,9.958,12.2376827763022
70,9.959,11.546004060648
70,9.96,10.8529496029899
70,9.961,10.1585464780443
70,9.962,9.46282208891978
70,9.963,8.76580416202268
70,9.964,8.06752074183107
70,9.965,7.36800018553245
70,9.966,6.66727115753934
70,9.967,5.96536262386588
70,9.968,5.26230384639069
70,9.969,4.5581243769935
70,9.97,3.85285405156841
70,9.971,3.14652298392519
70,9.972,2.43916155956876
70,9.973,1.73080042937112
70,9.974,1.02147050312799
70,9.975,0.311202943007634
70,9.976,-0.399970843103553
70,9.977,-1.11201920836833
70,9.978,-1.82491027385861
70,9.979,-2.53861193552387
70,9.98,-3.25309187125372
70,9.981,-3.96831754803733
70,9.982,-4.68425622921907
70,9.983,-5.40087498184717
70,9.984,-6.11814068410956
70,9.985,-6.83602003286336
70,9.986,-7.5544795512455
70,9.987,-8.27348559637721
70,9.988,-8.99300436714207
70,9.989,-9.71300191205347
70,9.99,-10.4334441371976
70,9.991,-11.1542968142542
70,9.992,-11.8755255885975
70,9.993,-12.5970959874658
70,9.994,-13.3189734282079
70,9.995,-14.0411232265986
70,9.996,-14.763510605219
70,9.997,-15.4861007019117
70,9.998,-16.2088585782917
70,9.999,-16.9317492283251
70,10,-17.6547375869633
70,10.001,-18.3777885388409
70,10.002,-19.100866927024
70,10.003,-19.8239375618122
70,10.004,-20.5469652295944
70,10.005,-21.2699147017471
70,10.006,-21.9927507435806
70,10.007,-22.7154381233281
70,10.008,-23.4379416211726
70,10.009,-24.1602260383039
70,10.01,-24.882256206021
70,10.011,-25.603996994851
70,10.012,-26.3254133236929
70,10.013,-27.0464701689986
70,10.014,-27.7671325739526
70,10.015,-28.4873656576739
70,10.016,-29.2071346244279
70,10.017,-29.9264047728419
70,10.018,-30.645141505118
70,10.019,-31.3633103362447
70,10.02,-32.0808769031993
70,10.021,-32.7978069741367
70,10.022,-33.5140664575507
70,10.023,-34.2296214114267
70,10.024,-34.9444380523456
70,10.025,-35.658482764566
70,10.026,-36.3717221090601
70,10.027,-37.0841228325
70,10.028,-37.7956518761937
70,10.029,-38.5062763849631
70,10.03,-39.2159637159552
70,10.031,-39.9246814473822
70,10.032,-40.6323973871776
70,10.033,-41.3390795815872
70,10.034,-42.0446963236474
70,10.035,-42.7492161615828
70,10.036,-43.4526079070924
70,10.037,-44.1548406435302
70,10.038,-44.8558837339705
70,10.039,-45.555706829151
70,10.04,-46.2542798752849
70,10.041,-46.9515731217411
70,10.042,-47.6475571285852
70,10.043,-48.3422027739685
70,10.044,-49.035481261371
70,10.045,-49.7273641266786
70,10.046,-50.4178232451021
70,10.047,-51.1068308379216
70,10.048,-51.7943594790561
70,10.049,-52.4803821014543
70,10.05,-53.1648720032983
80,9.95,-102.632770707222
80,9.951,-103.33210081593
80,9.952,-104.032918295421
80,9.953,-104.735197301464
80,9.954,-105.438911663185
80,9.955,-106.144034887875
80,9.956,-106.850540165905
80,9.957,-107.558400375765
80,9.958,-108.26758808918
80,9.959,-108.978075576337
80,9.96,-109.689834811205
80,9.961,-110.402837476946
80,9.962,-111.117054971413
80,9.963,-111.832458412734
80,9.964,-112.549018644979
80,9.965,-113.266706243905
80,9.966,-113.985491522775
80,9.967,-114.705344538262
80,9.968,-115.426235096409
80,9.969,-116.148132758668
80,9.97,-116.871006848003
80,9.971,-117.594826455058
80,9.972,-118.319560444389
80,9.973,-119.04517746075
80,9.974,-119.77164593545
80,9.975,-120.498934092756
80,9.976,-121.227009956357
80,9.977,-121.955841355886
80,9.978,-122.68539593349
80,9.979,-123.415641150456
80,9.98,-124.146544293888
80,9.981,-124.878072483435
80,9.982,-125.610192678069
80,9.983,-126.342871682918
80,9.984,-127.076076156139
80,9.985,-127.809772615851
80,9.986,-128.543927447108
80,9.987,-129.27850690893
80,9.988,-130.013477141374
80,9.989,-130.748804172666
80,9.99,-131.484453926366
