"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
70,9.98,-2.11625864249081
70,9.981,-2.82343090078796
70,9.982,-3.5313431568409
70,9.983,-4.23996336645589
70,9.984,-4.94925926700559
70,9.985,-5.65919838675615
70,9.986,-6.36974805433687
70,9.987,-7.08087540836069
70,9.988,-7.79254740717069
70,9.989,-8.50473083872375
70,9.99,-9.21739233059251
70,9.991,-9.93049836008307
70,9.992,-10.6440152644655
70,9.993,-11.3579092513005
70,9.994,-12.0721464088646
70,9.995,-12.7866927166619
70,9.996,-13.5015140560115
70,9.997,-14.2165762207144
70,9.998,-14.9318449277786
70,9.999,-15.6472858282032
70,10,-16.3628645178106
70,10.001,-17.0785465481224
70,10.002,-17.7942974372659
70,10.003,-18.5100826809052
70,10.004,-19.225867763194
70,10.005,-19.9416181677322
70,10.006,-20.6572993885267
70,10.007,-21.3728769409467
70,10.008,-22.0883163726631
70,10.009,-22.80358327456
70,10.01,-23.5186432916274
70,10.011,-24.2334621338051
70,10.012,-24.9480055867772
70,10.013,-25.6622395227304
70,10.014,-26.3761299110292
70,10.015,-27.0896428288321
70,10.016,-27.80274447163
70,10.017,-28.5154011636982
70,10.018,-29.2275793684547
70,10.019,-29.9392456987199
70,10.02,-30.6503669268722
70,10.021,-31.3609099948873
70,10.022,-32.0708420242517
70,10.023,-32.7801303257626
70,10.024,-33.4887424091754
70,10.025,-34.1966459927259
70,10.026,-34.9038090124979
70,10.027,-35.6101996316385
70,10.028,-36.3157862494139
70,10.029,-37.0205375101039
70,10.03,-37.724422311723
70,10.031,-38.427409814566
70,10.032,-39.1294694495674
70,10.033,-39.8305709264909
70,10.034,-40.5306842419094
70,10.035,-41.2297796870017
70,10.036,-41.9278278551445
70,10.037,-42.6247996493019
70,10.038,-43.3206662892096
70,10.039,-44.0153993183469
70,10.04,-44.7089706106915
70,10.041,-45.4013523772599
70,10.042,-46.0925171724285
70,10.043,-46.7824379000268
70,10.044,-47.4710878192114
70,10.045,-48.1584405501057
70,10.046,-48.8444700792166
70,10.047,-49.5291507646147
70,10.048,-50.2124573408839
70,10.049,-50.8943649238391
70,10.05,-51.5748490150069
75,9.95,-42.8024510730061
75,9.951,-43.47505381666
75,9.952,-44.1493005228209
75,9.953,-44.8251692110367
75,9.954,-45.5026374669586
75,9.955,-46.1816824451332
75,9.956,-46.8622808720464
75,9.957,-47.5444090494362
75,9.958,-48.2280428578521
75,9.959,-48.9131577604786
75,9.96,-49.599728807219
75,9.961,-50.2877306390349
75,9.962,-50.9771374925463
75,9.963,-51.6679232048916
75,9.964,-52.3600612188404
75,9.965,-53.053524588168
75,9.966,-53.748285983276
75,9.967,-54.4443176970796
75,9.968,-55.1415916511328
75,9.969,-55.8400794020073
75,9.97,-56.5397521479201
75,9.971,-57.2405807355991
75,9.972,-57.9425356673938
75,9.973,-58.6455871086184
75,9.974,-59.3497048951303
75,9.975,-60.054858541138
75,9.976,-60.7610172472285
75,9.977,-61.4681499086242
75,9.978,-62.1762251236446
75,9.979,-62.8852112023859
75,9.98,-63.5950761756014
75,9.981,-64.3057878037811
75,9.982,-65.0173135864266
75,9.983,-65.7296207715131
75,9.984,-66.4426763651295
75,9.985,-67.1564471412968
75,9.986,-67.8708996519489
75,9.987,-68.5860002370824
75,9.988,-69.3017150350501
75,9.989,-70.0180099930083
75,9.99,-70.734850877499
75,9.991,-71.4522032851624
75,9.992,-72.1700326535763
75,9.993,-72.8883042722056
75,9.994,-73.6069832934625
75,9.995,-74.3260347438641
75,9.996,-75.0454235352766
75,9.997,-75.7651144762494
75,9.998,-76.4850722834132
75,9.999,-77.2052615929486
75,10,-77.9256469721052
75,10.001,-78.6461929307735
75,10.002,-79.3668639330894
75,10.003,-80.0876244090683
75,10.004,-80.8084387662634
75,10.005,-81.5292714014288
75,10.006,-82.2500867121883
75,10.007,-82.9708491086975
75,10.008,-83.6915230252902
75,10.009,-84.4120729320932
75,10.01,-85.1324633466213
75,10.011,-85.852658845317
75,10.012,-86.572624075039
75,10.013,-87.2923237645067
75,10.014,-88.0117227356569
75,10.015,-88.730785914933
75,10.016,-89.44947834449
75,10.017,-90.1677651933031
75,10.018,-90.8856117681745
75,10.019,-91.6029835246315
75,10.02,-92.319846077709
75,10.021,-93.0361652126062
75,10.022,-93.7519068952047
75,10.023,-94.4670372824607
75,10.024,-95.1815227326333
75,10.025,-95.8953298153732
75,10.026,-96.6084253216439
75,10.027,-97.320776273476
75,10.028,-98.032349933549
75,10.029,-98.7431138145957
75,10.03,-99.4530356886192
75,10.031,-100.16208359592
75,10.032,-100.870225853918
75,10.033,-101.577431065797
75,10.034,-102.283668128912
75,10.035,-102.98890624301
75,10.036,-103.693114918221
75,10.037,-104.396263982837
75,10.038,-105.098323590864
75,10.039,-105.79926422935
75,10.04,-106.499056725479
75,10.041,-107.197672253433
75,10.042,-107.895082341022
75,10.043,-108.591258876067
75,10.044,-109.286174112552
75,10.045,-109.979800676523
75,10.046,-110.672111571747
75,10.047,-111.36308018513
75,10.048,-112.052680291874
75,10.049,-112.740886060401
75,10.05,-113.427672057018
80,9.95,-106.186394460304
80,9.951,-106.86270319522
80,9.952,-107.540609931307
80,9.953,-108.220093634834
80,9.954,-108.901132865869
80,9.955,-109.583705780529
80,9.956,-110.267790133446
80,9.957,-110.953363280461
80,9.958,-111.640402181528
80,9.959,-112.328883403839
80,9.96,-113.018783125179
80,9.961,-113.710077137491
80,9.962,-114.402740850671
80,9.963,-115.096749296583
80,9.964,-115.792077133298
80,9.965,-116.48869864955
80,9.966,-117.186587769413
80,9.967,-117.885718057214
80,9.968,-118.586062722645
80,9.969,-119.287594626105
80,9.97,-119.990286284262
80,9.971,-120.694109875822
80,9.972,-121.399037247523
80,9.973,-122.105039920336
80,9.974,-122.812089095874
80,9.975,-123.520155663017
80,9.976,-124.229210204733
80,9.977,-124.939223005114
80,9.978,-125.6501640566
80,9.979,-126.36200306741
80,9.98,-127.074709469157
80,9.981,-127.788252424661
80,9.982,-128.502600835942
80,9.983,-129.217723352402
80,9.984,-129.933588379178
80,9.985,-130.650164085673
80,9.986,-131.36741841425
80,9.987,-132.085319089102
80,9.988,-132.803833625268
80,9.989,-133.522929337811
80,9.99,-134.242573351142
80,9.991,-134.962732608484
80,9.992,-135.683373881483
80,9.993,-136.404463779939
80,9.994,-137.125968761668
80,9.995,-137.847855142486
80,9.996,-138.570089106295
80,9.997,-139.292636715294
80,9.998,-140.015463920266
80,9.999,-140.73853657098
80,10,-141.46182042666
80,10.001,-142.185281166547
80,10.002,-142.908884400528
80,10.003,-143.632595679822
80,10.004,-144.356380507735
80,10.005,-145.080204350453
80,10.006,-145.804032647888
80,10.007,-146.527830824545
80,10.008,-147.25156430043
80,10.009,-147.975198501961
80,10.01,-148.698698872903
80,10.011,-149.4220308853
80,10.012,-150.145160050395
80,10.013,-150.868051929553
80,10.014,-151.59067214515
80,10.015,-152.312986391434
80,10.016,-153.034960445354
80,10.017,-153.756560177343
80,10.018,-154.477751562043
80,10.019,-155.198500688974
80,10.02,-155.918773773134
80,10.021,-156.63853716552
80,10.022,-157.357757363565
80,10.023,-158.076401021488
80,10.024,-158.794434960536
80,10.025,-159.511826179126
80,10.026,-160.228541862871
80,10.027,-160.944549394483
80,10.028,-161.659816363548
80,10.029,-162.374310576162
80,10.03,-163.088000064437
80,10.031,-163.80085309584
80,10.032,-164.512838182382
80,10.033,-165.223924089662
80,10.034,-165.934079845714
80,10.035,-166.643274749701
80,10.036,-167.351478380423
80,10.037,-168.058660604631
80,10.038,-168.764791585169
80,10.039,-169.469841788897
80,10.04,-170.173781994434
80,10.041,-170.876583299675
80,10.042,-171.578217129121
80,10.043,-172.278655240969
80,10.044,-172.977869734008
80,10.045,-173.675833054271
80,10.046,-174.372518001482
80,10.047,-175.067897735257
80,10.048,-175.76194578108
80,10.049,-176.454636036054
80,10.05,-177.145942774396
85,9.95,-173.622892464266
85,9.951,-174.304800243235
85,9.952,-174.988331798191
85,9.953,-175.673466690971
85,9.954,-176.360184069924
85,9.955,-177.048462671498
85,9.956,-177.738280822032
85,9.957,-178.429616439766
85,9.958,-179.12244703707
85,9.959,-179.816749722883
85,9.96,-180.51250120539
85,9.961,-181.209677794899
85,9.962,-181.908255406963
85,9.963,-182.608209565713
85,9.964,-183.309515407421
85,9.965,-184.012147684292
85,9.966,-184.71608076848
85,9.967,-185.421288656336
85,9.968,-186.127744972883
85,9.969,-186.835422976514
85,9.97,-187.544295563929
85,9.971,-188.25433527529
85,9.972,-188.965514299612
85,9.973,-189.677804480372
85,9.974,-190.391177321351
85,9.975,-191.1056039927
85,9.976,-191.821055337223
85,9.977,-192.537501876894
85,9.978,-193.254913819575
85,9.979,-193.973261065976
85,9.98,-194.692513216808
85,9.981,-195.412639580162
85,9.982,-196.133609179094
85,9.983,-196.855390759417
85,9.984,-197.577952797701
85,9.985,-198.301263509465
85,9.986,-199.025290857571
85,9.987,-199.750002560815
85,9.988,-200.475366102695
85,9.989,-201.201348740373
85,9.99,-201.927917513814
85,9.991,-202.65503925509
85,9.992,-203.382680597871
85,9.993,-204.110807987061
85,9.994,-204.839387688607
85,9.995,-205.56838579945
85,9.996,-206.297768257623
85,9.997,-207.0275008525
85,9.998,-207.757549235163
85,9.999,-208.487878928907
85,10,-209.218455339855
85,10.001,-209.949243767698
85,10.002,-210.680209416527
85,10.003,-211.411317405773
85,10.004,-212.142532781231
85,10.005,-212.873820526172
85,10.006,-213.605145572521
85,10.007,-214.336472812112
85,10.008,-215.067767107992
85,10.009,-215.798993305778
85,10.01,-216.530116245059
85,10.011,-217.261100770826
85,10.012,-217.99191174492
85,10.013,-218.722514057513
85,10.014,-219.452872638577
85,10.015,-220.182952469358
85,10.016,-220.912718593844
85,10.017,-221.642136130197
85,10.018,-222.371170282174
85,10.019,-223.09978635049
85,10.02,-223.827949744154
85,10.021,-224.555625991731
85,10.022,-225.282780752542
85,10.023,-226.009379827801
85,10.024,-226.735389171649
85,10.025,-227.460774902116
85,10.026,-228.185503311963
85,10.027,-228.90954087943
85,10.028,-229.632854278852
85,10.029,-230.355410391163
85,10.03,-231.077176314249
85,10.031,-231.798119373174
85,10.032,-232.518207130235
85,10.033,-233.237407394882
85,10.034,-233.955688233455
85,10.035,-234.67301797875
85,10.036,-235.389365239409
85,10.037,-236.104698909112
85,10.038,-236.818988175591
85,10.039,-237.532202529425
85,10.04,-238.244311772639
85,10.041,-238.955286027083
85,10.042,-239.665095742597
85,10.043,-240.373711704951
85,10.044,-241.08110504355
85,10.045,-241.78724723891
85,10.046,-242.492110129892
85,10.047,-243.195665920697
85,10.048,-243.897887187604
85,10.049,-244.59874688547
85,10.05,-245.298218353967
90,9.95,119.563140385774
90,9.951,118.866704982865
90,9.952,118.168674497178
90,9.953,117.469070047866
90,9.954,116.767913142449
90,9.955,116.065225674599
90,9.956,115.361029921759
90,9.957,114.655348542559
90,9.958,113.948204574076
90,9.959,113.239621428888
90,9.96,112.529622891961
90,9.961,111.818233117342
90,9.962,111.105476624677
90,9.963,110.391378295538
90,9.964,109.675963369572
90,9.965,108.959257440463
90,9.966,108.241286451714
90,9.967,107.522076692243
90,9.968,106.801654791795
90,9.969,106.080047716181
90,9.97,105.357282762322
90,9.971,104.633387553127
90,9.972,103.908390032178
90,9.973,103.182318458248
90,9.974,102.455201399631
90,9.975,101.7270677283
90,9.976,100.997946613898
90,9.977,100.267867517537
90,9.978,99.5368601854389
90,9.979,98.804954642404
90,9.98,98.0721811851049
90,9.981,97.3385703752196
90,9.982,96.6041530323956
90,9.983,95.8689602270515
90,9.984,95.1330232730211
90,9.985,94.3963737200345
90,9.986,93.6590433460502
90,9.987,92.9210641494241
90,9.988,92.1824683409394
90,9.989,91.4432883356804
90,9.99,90.7035567447664
90,9.991,89.9633063669451
90,9.992,89.2225701800436
90,9.993,88.4813813322913
90,9.994,87.7397731335069
90,9.995,86.9977790461613
90,9.996,86.2554326763193
90,9.997,85.5127677644568
90,9.998,84.769818176169
90,9.999,84.0266178927664
90,10,83.2832010017667
90,10.001,82.5396016872822
90,10.002,81.7958542203153
90,10.003,81.0519929489627
90,10.004,80.3080522885298
90,10.005,79.5640667115706
90,10.006,78.82007073785
90,10.007,78.0760989242351
90,10.008,77.3321858545247
90,10.009,76.5883661292267
90,10.01,75.8446743552718
90,10.011,75.1011451356933
90,10.012,74.3578130592704
90,10.013,73.6147126901206
90,10.014,72.8718785572894
90,10.015,72.1293451443085
90,10.016,71.3871468787436
90,10.017,70.6453181217385
90,10.018,69.9038931575626
90,10.019,69.1629061831663
90,10.02,68.4223912977515
90,10.021,67.6823824923664
90,10.022,66.9429136395385
90,10.023,66.2040184829312
90,10.024,65.465730627065
90,10.025,64.7280835270772
90,10.026,63.9911104785504
90,10.027,63.2548446074096
90,10.028,62.5193188598948
90,10.029,61.7845659926161
90,10.03,61.0506185627014
90,10.031,60.3175089180441
90,10.032,59.5852691876631
90,10.033,58.8539312721588
90,10.034,58.1235268343117
90,10.035,57.3940872897958
90,10.036,56.6656437980346
90,10.037,55.9382272531975
90,10.038,55.2118682753449
90,10.039,54.4865972017312
90,10.04,53.7624440782723
90,10.041,53.0394386511828
90,10.042,52.3176103587848
90,10.043,51.5969883235066
90,10.044,50.877601344062
90,10.045,50.1594778878311
90,10.046,49.4426460834331
90,10.047,48.7271337135108
90,10.048,48.0129682077223
90,10.049,47.3001766359458
90,10.05,46.5887857017061
95,9.95,56.6048757634881
95,9.951,55.8993368500349
95,9.952,55.1922512605221
95,9.953,54.483638686
95,9.954,53.7735191635415
95,9.955,53.0619130747699
95,9.956,52.3488411442705
95,9.957,51.6343244378714
95,9.958,50.9183843608136
95,9.959,50.2010426557959
95,9.96,49.4823214008933
95,9.961,48.7622430073581
95,9.962,48.0408302172916
95,9.963,47.3181061011918
95,9.964,46.5940940553777
95,9.965,45.8688177992816
95,9.966,45.1423013726221
95,9.967,44.4145691324345
95,9.968,43.6856457499844
95,9.969,42.9555562075451
95,9.97,42.2243257950415
95,9.971,41.4919801065653
95,9.972,40.7585450367515
95,9.973,40.0240467770247
95,9.974,39.2885118117058
95,9.975,38.5519669139822
95,9.976,37.8144391417438
95,9.977,37.0759558332711
95,9.978,36.3365446027934
95,9.979,35.5962333358971
95,9.98,34.8550501847964
95,9.981,34.1130235634607
95,9.982,33.3701821425956
95,9.983,32.6265548444785
95,9.984,31.8821708376524
95,9.985,31.1370595314672
95,9.986,30.391250570481
95,9.987,29.6447738287031
95,9.988,28.8976594036995
95,9.989,28.1499376105414
95,9.99,27.401638975608
95,9.991,26.6527942302409
95,9.992,25.9034343042445
95,9.993,25.1535903192423
95,9.994,24.4032935818799
95,9.995,23.6525755768807
95,9.996,22.9014679599559
95,9.997,22.15000255056
95,9.998,21.3982113245074
95,9.999,20.6461264064383
95,10,19.8937800621445
95,10.001,19.1412046907478
95,10.002,18.3884328167409
95,10.003,17.6354970818903
95,10.004,16.8824302369976
95,10.005,16.1292651335326
95,10.006,15.3760347151323
95,10.007,14.6227720089698
95,10.008,13.8695101169987
95,10.009,13.1162822070832
95,10.01,12.363121503995
95,10.011,11.6100612803106
95,10.012,10.8571348471988
95,10.013,10.1043755450871
95,10.014,9.35181673424828
95,10.015,8.59949178528211
95,10.016,7.84743406950765
95,10.017,7.09567694927351
95,10.018,6.3442537681921
95,10.019,5.59319784130088
95,10.02,4.84254244515689
95,10.021,4.09232080787398
95,10.022,3.34256609911541
95,10.023,2.59331142002742
95,10.024,1.84458979315448
95,10.025,1.09643415231056
95,10.026,0.348877332435893
95,10.027,-0.398047940558664
95,10.028,-1.1443090599538
95,10.029,-1.88987354838234
95,10.03,-2.63470906797621
95,10.031,-3.37878343049305
95,10.032,-4.12206460740691
95,10.033,-4.86452073998003
95,10.034,-5.60612014926538
95,10.035,-6.34683134606813
95,10.036,-7.08662304083489
95,10.037,-7.82546415347153
95,10.038,-8.56332382307965
95,10.039,-9.30017141759942
95,10.04,-10.03597654335
95,10.041,-10.7707090544617
95,10.042,-11.5043390621916
95,10.043,-12.2368369441063
95,10.044,-12.9681733531351
95,10.045,-13.6983192264715
95,10.046,-14.4272457943285
95,10.047,-15.1549245885271
95,10.048,-15.8813274509175
95,10.049,-16.6064265416251
95,10.05,-17.3301943471099
100,9.95,-8.13613875331476
100,9.951,-8.85355883606412
100,9.952,-9.57252779640398
100,9.953,-10.2930249533987
100,9.954,-11.0150292626133
100,9.955,-11.7385193179266
100,9.956,-12.4634733534824
100,9.957,-13.1898692457954
100,9.958,-13.91768451599
100,9.959,-14.6468963321885
100,9.96,-15.3774815120478
100,9.961,-16.109416525438
100,9.962,-16.8426774972715
100,9.963,-17.5772402104807
100,9.964,-18.3130801091409
100,9.965,-19.0501723017479
100,9.966,-19.7884915646379
100,9.967,-20.5280123455707
100,9.968,-21.2687087674529
100,9.969,-22.0105546322173
100,9.97,-22.7535234248583
100,9.971,-23.4975883176149
100,9.972,-24.2427221743141
100,9.973,-24.9888975548626
100,9.974,-25.7360867198983
100,9.975,-26.4842616355957
100,9.976,-27.2333939786239
100,9.977,-27.9834551412694
100,9.978,-28.7344162367049
100,9.979,-29.4862481044239
100,9.98,-30.2389213158273
100,9.981,-30.9924061799674
100,9.982,-31.7466727494512
100,9.983,-32.5016908265013
100,9.984,-33.2574299691695
100,9.985,-34.0138594977132
100,9.986,-34.7709485011204
100,9.987,-35.5286658438019
100,9.988,-36.2869801724265
100,9.989,-37.0458599229205
100,9.99,-37.805273327616
100,9.991,-38.565188422552
100,9.992,-39.3255730549311
100,9.993,-40.0863948907213
100,9.994,-40.8476214224108
100,9.995,-41.6092199769086
100,9.996,-42.3711577235872
100,9.997,-43.1334016824759
100,9.998,-43.8959187325884
100,9.999,-44.6586756203914
100,10,-45.4216389684081
100,10.001,-46.1847752839576
100,10.002,-46.948050968021
100,10.003,-47.7114323242333
100,10.004,-48.4748855680035
100,10.005,-49.2383768357472
100,10.006,-50.0018721942371
100,10.007,-50.7653376500664
100,10.008,-51.5287391592167
100,10.009,-52.2920426367207
100,10.01,-53.0552139664362
100,10.011,-53.8182190108972
100,10.012,-54.5810236212497
100,10.013,-55.3435936472857
100,10.014,-56.105894947528
100,10.015,-56.8678933993945
100,10.016,-57.6295549094226
100,10.017,-58.3908454235463
100,10.018,-59.1517309374192
100,10.019,-59.9121775067784
100,10.02,-60.672151257844
100,10.021,-61.431618397742
100,10.022,-62.1905452249387
100,10.023,-62.9488981396991
100,10.024,-63.7066436545295
100,10.025,-64.4637484046274
100,10.026,-65.2201791583106
100,10.027,-65.9759028274214
100,10.028,-66.7308864777015
100,10.029,-67.4850973391272
100,10.03,-68.2385028161935
100,10.031,-68.9910704981411
100,10.032,-69.742768169109
100,10.033,-70.4935638182308
100,10.034,-71.2434256496241
100,10.035,-71.9923220923015
100,10.036,-72.7402218099718
100,10.037,-73.4870937107325
100,10.038,-74.232906956645
100,10.039,-74.9776309731793
100,10.04,-75.7212354585206
100,10.041,-76.4636903927321
100,10.042,-77.2049660467672
100,10.043,-77.9450329913143
100,10.044,-78.6838621054787
100,10.045,-79.4214245852804
100,10.046,-80.1576919519746
100,10.047,-80.8926360601735
100,10.048,-81.6262291057719
100,10.049,-82.3584436336683
100,10.05,-83.0892525452718
105,9.95,-68.4644084622302
105,9.951,-69.1968555243209
105,9.952,-69.9307749054733
105,9.953,-70.6661437033523
105,9.954,-71.4029387008969
105,9.955,-72.1411363705706
105,9.956,-72.8807128787126
105,9.957,-73.6216440900048
105,9.958,-74.3639055720266
105,9.959,-75.107472599909
105,9.96,-75.8523201610869
105,9.961,-76.5984229601328
105,9.962,-77.345755423683
105,9.963,-78.0942917054451
105,9.964,-78.8440056912825
105,9.965,-79.5948710043804
105,9.966,-80.346861010477
105,9.967,-81.0999488231784
105,9.968,-81.8541073093289
105,9.969,-82.6093090944503
105,9.97,-83.3655265682469
105,9.971,-84.1227318901636
105,9.972,-84.8808969950083
105,9.973,-85.6399935986227
105,9.974,-86.3999932036104
105,9.975,-87.1608671051149
105,9.976,-87.9225863966417
105,9.977,-88.6851219759377
105,9.978,-89.448444550904
105,9.979,-90.2125246455623
105,9.98,-90.977332606059
105,9.981,-91.7428386067106
105,9.982,-92.5090126560923
105,9.983,-93.2758246031656
105,9.984,-94.0432441434412
105,9.985,-94.8112408251856
105,9.986,-95.579784055658
105,9.987,-96.3488431073943
105,9.988,-97.1183871245176
105,9.989,-97.8883851290932
105,9.99,-98.6588060275163
105,9.991,-99.429618616936
105,9.992,-100.20079159172
105,9.993,-100.972293549951
105,9.994,-101.744092999964
105,9.995,-102.51615836692
105,9.996,-103.288457999413
105,9.997,-104.060960176126
105,9.998,-104.833633112511
105,9.999,-105.60644496752
105,10,-106.379363850365
105,10.001,-107.152357827325
105,10.002,-107.925394928586
105,10.003,-108.698443155127
105,10.004,-109.471470485641
105,10.005,-110.244444883496
105,10.006,-111.017334303737
105,10.007,-111.790106700132
105,10.008,-112.562730032248
105,10.009,-113.335172272571
105,10.01,-114.107401413669
105,10.011,-114.879385475388
105,10.012,-115.651092512076
105,10.013,-116.422490619868
105,10.014,-117.19354794398
105,10.015,-117.964232686051
105,10.016,-118.734513111514
105,10.017,-119.504357556998
105,10.018,-120.273734437754
105,10.019,-121.042612255116
105,10.02,-121.810959603978
105,10.021,-122.578745180301
105,10.022,-123.345937788625
105,10.023,-124.112506349621
105,10.024,-124.878419907624
105,10.025,-125.643647638208
105,10.026,-126.408158855741
105,10.027,-127.171923020959
105,10.028,-127.934909748529
105,10.029,-128.69708881461
105,10.03,-129.458430164402
105,10.031,-130.218903919683
105,10.032,-130.978480386317
105,10.033,-131.737130061753
105,10.034,-132.494823642481
105,10.035,-133.251532031459
105,10.036,-134.007226345497
105,10.037,-134.761877922594
105,10.038,-135.515458329233
105,10.039,-136.267939367608
105,10.04,-137.01929308279
105,10.041,-137.769491769829
105,10.042,-138.51850798078
105,10.043,-139.26631453164
105,10.044,-140.012884509213
105,10.045,-140.758191277868
105,10.046,-141.502208486207
105,10.047,-142.244910073626
105,10.048,-142.986270276757
105,10.049,-143.726263635811
105,10.05,-144.46486500078
110,9.95,-129.35756842679
110,9.951,-130.098509156826
110,9.952,-130.840813575902
110,9.953,-131.584461007464
110,9.954,-132.32943053329
110,9.955,-133.075700996225
110,9.956,-133.823251002911
110,9.957,-134.572058926538
110,9.958,-135.322102909576
110,9.959,-136.073360866509
110,9.96,-136.82581048657
110,9.961,-137.579429236462
110,9.962,-138.334194363077
110,9.963,-139.090082896206
110,9.964,-139.847071651234
110,9.965,-140.605137231839
110,9.966,-141.364256032663
110,9.967,-142.124404241992
110,9.968,-142.885557844418
110,9.969,-143.647692623486
110,9.97,-144.410784164351
110,9.971,-145.17480785641
110,9.972,-145.939738895944
110,9.973,-146.705552288747
110,9.974,-147.47222285276
110,9.975,-148.239725220707
110,9.976,-149.008033842724
110,9.977,-149.777122989015
110,9.978,-150.546966752498
110,9.979,-151.317539051477
110,9.98,-152.088813632324
110,9.981,-152.860764072185
110,9.982,-153.633363781711
110,9.983,-154.406586007817
110,9.984,-155.180403836473
110,9.985,-155.954790195536
110,9.986,-156.729717857618
110,9.987,-157.505159443013
110,9.988,-158.281087422664
110,9.989,-159.057474121197
110,9.99,-159.834291720013
110,9.991,-160.611512260445
110,9.992,-161.389107646998
110,9.993,-162.167049650658
110,9.994,-162.945309912286
110,9.995,-163.72385994611
110,9.996,-164.502671143298
110,9.997,-165.28171477564
110,9.998,-166.060961999333
110,9.999,-166.840383858871
110,10,-167.619951291055
110,10.001,-168.399635129118
110,10.002,-169.179406106975
110,10.003,-169.959234863602
110,10.004,-170.739091947545
110,10.005,-171.518947821564
110,10.006,-172.298772867419
110,10.007,-173.078537390799
110,10.008,-173.858211626392
110,10.009,-174.637765743104
110,10.01,-175.417169849438
110,10.011,-176.196393999012
110,10.012,-176.975408196232
110,10.013,-177.754182402138
110,10.014,-178.532686540384
110,10.015,-179.310890503385
110,10.016,-180.088764158619
110,10.017,-180.866277355088
110,10.018,-181.643399929924
110,10.019,-182.420101715161
110,10.02,-183.19635254465
110,10.021,-183.97212226113
110,10.022,-184.747380723435
110,10.023,-185.52209781386
110,10.024,-186.296243445651
110,10.025,-187.069787570642
110,10.026,-187.84270018702
110,10.027,-188.614951347213
110,10.028,-189.3865111659
110,10.029,-190.157349828141
110,10.03,-190.927437597607
110,10.031,-191.69674482492
110,10.032,-192.465241956076
110,10.033,-193.232899540972
110,10.034,-193.999688241997
110,10.035,-194.765578842703
110,10.036,-195.530542256533
110,10.037,-196.294549535608
110,10.038,-197.057571879553
110,10.039,-197.819580644366
110,10.04,-198.580547351305
110,10.041,-199.340443695793
110,10.042,-200.099241556334
110,10.043,-200.856913003414
110,10.044,-201.613430308404
110,10.045,-202.368765952418
110,10.046,-203.122892635151
110,10.047,-203.875783283666
110,10.048,-204.62741106112
110,10.049,-205.37774937543
110,10.05,-206.126771887859
115,9.95,174.954674797433
115,9.951,174.215200518391
115,9.952,173.474184133166
115,9.953,172.731644936711
115,9.954,171.987602546
115,9.955,171.242076898576
115,9.956,170.495088251019
115,9.957,169.746657177336
115,9.958,168.996804567276
115,9.959,168.245551624565
115,9.96,167.492919865064
115,9.961,166.738931114851
115,9.962,165.983607508223
115,9.963,165.226971485621
115,9.964,164.469045791474
115,9.965,163.709853471965
115,9.966,162.949417872719
115,9.967,162.187762636404
115,9.968,161.424911700251
115,9.969,160.660889293499
115,9.97,159.895719934742
115,9.971,159.129428429201
115,9.972,158.362039865901
115,9.973,157.59357961476
115,9.974,156.824073323594
115,9.975,156.053546915014
115,9.976,155.282026583247
115,9.977,154.509538790839
115,9.978,153.736110265277
115,9.979,152.961767995493
115,9.98,152.186539228278
115,9.981,151.410451464579
115,9.982,150.633532455692
115,9.983,149.855810199334
115,9.984,149.077312935614
115,9.985,148.298069142874
115,9.986,147.518107533417
115,9.987,146.737457049104
115,9.988,145.956146856834
115,9.989,145.174206343886
115,9.99,144.391665113137
115,9.991,143.608552978141
115,9.992,142.824899958069
115,9.993,142.040736272512
115,9.994,141.256092336146
115,9.995,140.470998753239
115,9.996,139.685486312028
115,9.997,138.89958597893
115,9.998,138.113328892613
115,9.999,137.32674635791
115,10,136.539869839575
115,10.001,135.752730955893
115,10.002,134.965361472115
115,10.003,134.177793293754
115,10.004,133.390058459707
115,10.005,132.602189135223
115,10.006,131.814217604715
115,10.007,131.026176264402
115,10.008,130.238097614799
115,10.009,129.450014253052
115,10.01,128.661958865099
115,10.011,127.873964217694
115,10.012,127.086063150274
115,10.013,126.298288566653
115,10.014,125.510673426591
115,10.015,124.723250737206
115,10.016,123.936053544242
115,10.017,123.149114923195
115,10.018,122.36246797031
115,10.019,121.576145793444
115,10.02,120.790181502792
115,10.021,120.00460820151
115,10.022,119.219458976209
115,10.023,118.434766887338
115,10.024,117.650564959477
115,10.025,116.866886171518
115,10.026,116.083763446762
115,10.027,115.301229642938
115,10.028,114.519317542141
115,10.029,113.738059840706
115,10.03,112.957489139026
115,10.031,112.177637931312
115,10.032,111.398538595334
115,10.033,110.620223382098
115,10.034,109.842724405529
115,10.035,109.06607363213
115,10.036,108.290302870644
115,10.037,107.515443761717
115,10.038,106.741527767583
115,10.039,105.96858616178
115,10.04,105.196650018902
115,10.041,104.4257502044
115,10.042,103.655917364446
115,10.043,102.887181915865
115,10.044,102.119574036151
115,10.045,101.353123653572
115,10.046,100.587860437382
115,10.047,99.8238137881415
115,10.048,99.0610128281695
115,10.049,98.2994863921193
115,10.05,97.5392630177057
120,9.95,119.249802926997
120,9.951,118.496233640257
120,9.952,117.741134702337
120,9.953,116.984529667663
120,9.954,116.226442400327
120,9.955,115.466897068183
120,9.956,114.705918136845
120,9.957,113.943530363562
