"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
116,9.988,-198.793642335391
116,9.989,-199.573330959524
116,9.99,-200.35342839361
116,9.991,-201.133900017623
116,9.992,-201.914711112441
116,9.993,-202.695826863996
116,9.994,-203.477212367437
116,9.995,-204.258832631334
116,9.996,-205.040652581909
116,9.997,-205.822637067318
116,9.998,-206.604750861981
116,9.999,-207.386958670984
116,10,-208.169225134534
116,10.001,-208.951514832516
116,10.002,-209.733792289112
116,10.003,-210.51602197753
116,10.004,-211.298168324831
116,10.005,-212.080195716862
116,10.006,-212.862068503306
116,10.007,-213.643751002862
116,10.008,-214.425207508547
116,10.009,-215.20640229313
116,10.01,-215.987299614724
116,10.011,-216.767863722508
116,10.012,-217.5480588626
116,10.013,-218.327849284104
116,10.014,-219.107199245298
116,10.015,-219.886073019989
116,10.016,-220.664434904034
116,10.017,-221.442249222034
116,10.018,-222.219480334185
116,10.019,-222.996092643304
116,10.02,-223.772050602029
116,10.021,-224.54731872018
116,10.022,-225.321861572285
116,10.023,-226.09564380529
116,10.024,-226.868630146405
116,10.025,-227.640785411132
116,10.026,-228.412074511443
116,10.027,-229.182462464103
116,10.028,-229.951914399146
116,10.029,-230.72039556849
116,10.03,-231.48787135469
116,10.031,-232.254307279812
116,10.032,-233.019669014426
116,10.033,-233.783922386719
116,10.034,-234.547033391707
116,10.035,-235.308968200535
116,10.036,-236.069693169867
116,10.037,-236.829174851345
116,10.038,-237.587380001117
116,10.039,-238.344275589414
116,10.04,-239.099828810162
116,10.041,-239.854007090627
116,10.042,-240.606778101084
116,10.043,-241.358109764471
116,10.044,-242.107970266056
116,10.045,-242.856328063066
116,10.046,-243.603151894291
116,10.047,-244.348410789638
116,10.048,-245.092074079621
116,10.049,-245.834111404785
116,10.05,-246.574492725036
117,9.95,-179.996415564649
117,9.951,-180.733603581272
117,9.952,-181.472461502719
117,9.953,-182.212962692744
117,9.954,-182.955080210466
117,9.955,-183.698786815918
117,9.956,-184.444054975623
117,9.957,-185.190856868181
117,9.958,-185.939164389846
117,9.959,-186.688949160108
117,9.96,-187.440182527255
117,9.961,-188.192835573924
117,9.962,-188.946879122615
117,9.963,-189.702283741189
117,9.964,-190.459019748313
117,9.965,-191.217057218882
117,9.966,-191.976365989371
117,9.967,-192.736915663164
117,9.968,-193.498675615809
117,9.969,-194.261615000218
117,9.97,-195.025702751816
117,9.971,-195.790907593619
117,9.972,-196.557198041251
117,9.973,-197.324542407888
117,9.974,-198.092908809151
117,9.975,-198.862265167915
117,9.976,-199.632579219059
117,9.977,-200.403818514152
117,9.978,-201.17595042607
117,9.979,-201.948942153551
117,9.98,-202.722760725692
117,9.981,-203.497373006385
117,9.982,-204.272745698699
117,9.983,-205.048845349216
117,9.984,-205.825638352311
117,9.985,-206.603090954402
117,9.986,-207.381169258153
117,9.987,-208.159839226656
117,9.988,-208.939066687582
117,9.989,-209.718817337311
117,9.99,-210.499056745061
117,9.991,-211.279750356999
117,9.992,-212.060863500366
117,9.993,-212.842361387603
117,9.994,-213.624209120505
117,9.995,-214.406371694389
117,9.996,-215.188814002304
117,9.997,-215.971500839283
117,9.998,-216.754396906645
117,9.999,-217.537466816349
117,10,-218.320675095426
117,10.001,-219.10398619048
117,10.002,-219.887364472276
117,10.003,-220.670774240414
117,10.004,-221.454179728115
117,10.005,-222.237545107097
117,10.006,-223.020834492584
117,10.007,-223.804011948428
117,10.008,-224.587041492363
117,10.009,-225.369887101391
117,10.01,-226.152512717319
117,10.011,-226.934882252442
117,10.012,-227.716959595364
117,10.013,-228.498708617009
117,10.014,-229.280093176767
117,10.015,-230.061077128819
117,10.016,-230.841624328636
117,10.017,-231.621698639641
117,10.018,-232.401263940057
117,10.019,-233.180284129923
117,10.02,-233.958723138298
117,10.021,-234.736544930636
117,10.022,-235.513713516338
117,10.023,-236.290192956492
117,10.024,-237.065947371771
117,10.025,-237.840940950522
117,10.026,-238.615137957014
117,10.027,-239.388502739853
117,10.028,-240.160999740564
117,10.029,-240.932593502321
117,10.03,-241.70324867884
117,10.031,-242.472930043408
117,10.032,-243.241602498041
117,10.033,-244.009231082798
117,10.034,-244.77578098519
117,10.035,-245.541217549715
117,10.036,-246.305506287492
117,10.037,-247.068612885992
117,10.038,-247.830503218847
117,10.039,-248.591143355735
117,10.04,-249.350499572324
117,10.041,-250.108538360266
117,10.042,-250.865226437225
117,10.043,-251.620530756931
117,10.044,-252.374418519252
117,10.045,-253.126857180248
117,10.046,-253.877814462233
117,10.047,-254.627258363787
117,10.048,-255.37515716974
117,10.049,-256.121479461098
117,10.05,-256.866194124902
118,9.95,168.369091799938
118,9.951,167.628399055318
118,9.952,166.886041377199
118,9.953,166.142046108163
118,9.954,165.396440893056
118,9.955,164.649253672862
118,9.956,163.900512678573
118,9.957,163.15024642504
118,9.958,162.39848370484
118,9.959,161.645253582155
118,9.96,160.890585386656
118,9.961,160.134508707428
118,9.962,159.37705338692
118,9.963,158.618249514941
118,9.964,157.858127422695
118,9.965,157.096717676874
118,9.966,156.33405107381
118,9.967,155.570158633683
118,9.968,154.8050715948
118,9.969,154.038821407948
118,9.97,153.271439730819
118,9.971,152.502958422511
118,9.972,151.733409538114
118,9.973,150.962825323372
118,9.974,150.191238209437
118,9.975,149.418680807698
118,9.976,148.645185904704
118,9.977,147.870786457158
118,9.978,147.095515587015
118,9.979,146.319406576636
118,9.98,145.542492864047
118,9.981,144.764808038256
118,9.982,143.986385834655
118,9.983,143.20726013049
118,9.984,142.427464940395
118,9.985,141.647034411986
118,9.986,140.866002821526
118,9.987,140.084404569613
118,9.988,139.302274176945
118,9.989,138.519646280098
118,9.99,137.736555627348
118,9.991,136.953037074516
118,9.992,136.169125580828
118,9.993,135.384856204783
118,9.994,134.600264100027
118,9.995,133.815384511211
118,9.996,133.030252769846
118,9.997,132.244904290119
118,9.998,131.459374564687
118,9.999,130.673699160425
118,10,129.887913714123
118,10.001,129.102053928122
118,10.002,128.316155565888
118,10.003,127.530254447504
118,10.004,126.74438644507
118,10.005,125.958587478029
118,10.006,125.172893508368
118,10.007,124.387340535724
118,10.008,123.601964592365
118,10.009,122.816801738055
118,10.01,122.031888054774
118,10.011,121.247259641307
118,10.012,120.4629526077
118,10.013,119.679003069539
118,10.014,118.895447142096
118,10.015,118.112320934312
118,10.016,117.329660542607
118,10.017,116.547502044529
118,10.018,115.765881492235
118,10.019,114.984834905795
118,10.02,114.204398266323
118,10.021,113.424607508932
118,10.022,112.645498515522
118,10.023,111.867107107377
118,10.024,111.089469037604
118,10.025,110.312619983393
118,10.026,109.536595538104
118,10.027,108.761431203197
118,10.028,107.98716237999
118,10.029,107.213824361264
118,10.03,106.441452322716
118,10.031,105.67008131426
118,10.032,104.899746251201
118,10.033,104.13048190525
118,10.034,103.362322895446
118,10.035,102.595303678933
118,10.036,101.829458541649
118,10.037,101.064821588909
118,10.038,100.301426735894
118,10.039,99.5393076980724
118,10.04,98.7784979815508
118,10.041,98.0190308733683
118,10.042,97.2609394317473
118,10.043,96.5042564763168
118,10.044,95.7490145783119
118,10.045,94.9952460507729
118,10.046,94.2429829387458
118,10.047,93.4922570095085
118,10.048,92.7430997428291
118,10.049,91.9955423212687
118,10.05,91.2496156205481
119,9.95,163.177717451374
119,9.951,162.445022712986
119,9.952,161.71051193
119,9.953,160.9742096797
119,9.954,160.236140864774
119,9.955,159.496330708293
119,9.956,158.754804748647
119,9.957,158.01158883445
119,9.958,157.266709119448
119,9.959,156.5201920574
119,9.96,155.772064396969
119,9.961,155.022353176621
119,9.962,154.271085719536
119,9.963,153.518289628539
119,9.964,152.763992781066
119,9.965,152.008223324164
119,9.966,151.251009669534
119,9.967,150.492380488614
119,9.968,149.732364707728
119,9.969,148.970991503285
119,9.97,148.208290297043
119,9.971,147.444290751442
119,9.972,146.679022765003
119,9.973,145.912516467808
119,9.974,145.144802217049
119,9.975,144.375910592659
119,9.976,143.605872393028
119,9.977,142.834718630784
119,9.978,142.062480528677
119,9.979,141.289189515524
119,9.98,140.514877222246
119,9.981,139.739575477981
119,9.982,138.963316306272
119,9.983,138.186131921326
119,9.984,137.408054724355
119,9.985,136.62911729997
119,9.986,135.84935241265
119,9.987,135.068793003259
119,9.988,134.287472185622
119,9.989,133.505423243147
119,9.99,132.722679625482
119,9.991,131.939274945216
119,9.992,131.155242974589
119,9.993,130.370617642242
119,9.994,129.585433029959
119,9.995,128.799723369415
119,9.996,128.013523038927
119,9.997,127.226866560172
119,9.998,126.439788594892
119,9.999,125.652323941555
119,10,124.864507531979
119,10.001,124.076374427894
119,10.002,123.287959817435
119,10.003,122.499299011574
119,10.004,121.710427440445
119,10.005,120.921380649594
119,10.006,120.132194296107
119,10.007,119.342904144629
119,10.008,118.553546063252
119,10.009,117.764156019274
119,10.01,116.974770074807
119,10.011,116.185424382228
119,10.012,115.39615517948
119,10.013,114.60699878518
119,10.014,113.817991593563
119,10.015,113.029170069237
119,10.016,112.240570741737
119,10.017,111.452230199878
119,10.018,110.66418508591
119,10.019,109.876472089446
119,10.02,109.089127941187
119,10.021,108.302189406409
119,10.022,107.515693278247
119,10.023,106.729676370721
119,10.024,105.944175511565
119,10.025,105.159227534794
119,10.026,104.374869273064
119,10.027,103.591137549783
119,10.028,102.808069171004
119,10.029,102.025700917077
119,10.03,101.244069534086
119,10.031,100.463211725056
119,10.032,99.683164140954
119,10.033,98.9039633714531
119,10.034,98.1256459355159
119,10.035,97.3482482717605
119,10.036,96.5718067286407
119,10.037,95.7963575544402
119,10.038,95.0219368870884
119,10.039,94.248580743812
119,10.04,93.4763250106329
119,10.041,92.7052054317195
119,10.042,91.9352575986021
119,10.043,91.1665169392742
119,10.044,90.3990187071788
119,10.045,89.6327979701068
119,10.046,88.8678895990084
119,10.047,88.1043282567438
119,10.048,87.3421483867798
119,10.049,86.5813842018485
119,10.05,85.8220696725858
120,9.95,141.395354195044
120,9.951,140.649266633623
120,9.952,139.901568886189
120,9.953,139.152289183943
120,9.954,138.401456036873
120,9.955,137.649098226794
120,9.956,136.89524480041
120,9.957,136.139925062371
120,9.958,135.383168568378
120,9.959,134.625005118317
120,9.96,133.865464749434
120,9.961,133.104577729571
120,9.962,132.342374550461
120,9.963,131.578885921091
120,9.964,130.814142761143
120,9.965,130.048176194524
120,9.966,129.281017542981
120,9.967,128.512698319807
120,9.968,127.743250223662
120,9.969,126.97270513249
120,9.97,126.201095097546
120,9.971,125.428452337543
120,9.972,124.65480923291
120,9.973,123.880198320172
120,9.974,123.104652286452
120,9.975,122.328203964088
120,9.976,121.550886325386
120,9.977,120.772732477476
120,9.978,119.993775657309
120,9.979,119.214049226762
120,9.98,118.433586667864
120,9.981,117.652421578136
120,9.982,116.87058766605
120,9.983,116.088118746584
120,9.984,115.305048736893
120,9.985,114.521411652071
120,9.986,113.737241601011
120,9.987,112.952572782347
120,9.988,112.16743948048
120,9.989,111.381876061682
120,9.99,110.595916970258
120,9.991,109.80959672477
120,9.992,109.022949914316
120,9.993,108.236011194843
120,9.994,107.448815285501
120,9.995,106.661396965011
120,9.996,105.873791068061
120,9.997,105.086032481694
120,9.998,104.2981561417
120,9.999,103.51019702899
120,10,102.722190165951
120,10.001,101.934170612758
120,10.002,101.146173463654
120,10.003,100.358233843166
120,10.004,99.5703869022657
120,10.005,98.7826678144547
120,10.006,97.9951117717692
120,10.007,97.2077539806916
120,10.008,96.4206296579637
120,10.009,95.6337740262988
120,10.01,94.8472223099626
120,10.011,94.0610097302443
120,10.012,93.2751715007977
120,10.013,92.4897428228254
120,10.014,91.7047588801415
120,10.015,90.9202548340729
120,10.016,90.1362658182052
120,10.017,89.3528269329703
120,10.018,88.5699732400716
120,10.019,87.7877397567395
120,10.02,87.0061614498155
120,10.021,86.2252732296632
120,10.022,85.4451099439136
120,10.023,84.6657063710182
120,10.024,83.8870972136473
120,10.025,83.1093170918978
120,10.026,82.3324005363342
120,10.027,81.5563819808598
120,10.028,80.7812957554178
120,10.029,80.0071760785246
120,10.03,79.234057049645
120,10.031,78.4619726414105
120,10.032,77.6909566916938
120,10.033,76.9210428955191
120,10.034,76.1522647968584
120,10.035,75.3846557802804
120,10.036,74.6182490624867
120,10.037,73.8530776837301
120,10.038,73.0891744991276
120,10.039,72.3265721698799
120,10.04,71.5653031544072
120,10.041,70.8053996994108
120,10.042,70.0468938308672
120,10.043,69.2898173449776
120,10.044,68.5342017990714
120,10.045,67.7800785024874
120,10.046,67.0274785074341
120,10.047,66.2764325998535
120,10.048,65.5269712902918
120,10.049,64.7791248047927
120,10.05,64.0329230758286
121,9.95,127.563742849427
121,9.951,126.810479072781
121,9.952,126.05573287968
121,9.953,125.299534017052
121,9.954,124.541912473289
121,9.955,123.782898470808
121,9.956,123.022522458673
121,9.957,122.260815105265
121,9.958,121.497807291031
121,9.959,120.733530101308
121,9.96,119.968014819228
121,9.961,119.201292918721
121,9.962,118.433396057619
121,9.963,117.664356070863
121,9.964,116.894204963829
121,9.965,116.122974905768
121,9.966,115.350698223377
121,9.967,114.577407394484
121,9.968,113.803135041884
121,9.969,113.027913927297
121,9.97,112.251776945468
121,9.971,111.474757118404
121,9.972,110.696887589759
121,9.973,109.91820161935
121,9.974,109.138732577822
121,9.975,108.358513941449
121,9.976,107.577579287077
121,9.977,106.795962287199
121,9.978,106.013696705171
121,9.979,105.230816390549
121,9.98,104.447355274563
121,9.981,103.663347365709
121,9.982,102.878826745454
121,9.983,102.093827564055
121,9.984,101.308384036488
121,9.985,100.522530438471
121,9.986,99.7363011025764
121,9.987,98.9497304144295
121,9.988,98.1628528089858
121,9.989,97.3757027668697
121,9.99,96.5883148107757
121,9.991,95.8007235019205
121,9.992,95.0129634365294
121,9.993,94.2250692423617
121,9.994,93.4370755752505
121,9.995,92.6490171156567
121,9.996,91.860928565228
121,9.997,91.0728446433395
121,9.998,90.2848000836266
121,9.999,89.4968296304827
121,10,88.7089680355221
121,10.001,87.9212500539909
121,10.002,87.133710441123
121,10.003,86.346383948429
121,10.004,85.5593053199045
121,10.005,84.7725092881581
121,10.006,83.9860305704428
121,10.007,83.1999038645826
121,10.008,82.4141638447903
121,10.009,81.6288451573739
121,10.01,80.8439824163033
121,10.011,80.0596101986583
121,10.012,79.2757630399414
121,10.013,78.4924754292278
121,10.014,77.70978180419
121,10.015,76.9277165459595
121,10.016,76.1463139738315
121,10.017,75.3656083398129
121,10.018,74.5856338230101
121,10.019,73.806424523852
121,10.02,73.0280144581464
121,10.021,72.2504375509728
121,10.022,71.4737276304171
121,10.023,70.6979184211276
121,10.024,69.9230435377274
121,10.025,69.1491364780522
121,10.026,68.3762306162379
121,10.027,67.6043591956563
121,10.028,66.8335553217007
121,10.029,66.0638519544258
121,10.03,65.2952819010525
121,10.031,64.5278778083398
121,10.032,63.7616721548404
121,10.033,62.9966972430181
121,10.034,62.2329851912809
121,10.035,61.4705679258963
121,10.036,60.7094771728252
121,10.037,59.9497444494697
121,10.038,59.1914010563483
121,10.039,58.4344780687116
121,10.04,57.6790063281093
121,10.041,56.9250164339158
121,10.042,56.1725387348264
121,10.043,55.4216033203424
121,10.044,54.6722400122467
121,10.045,53.9244783560933
121,10.046,53.1783476127114
121,10.047,52.4338767497483
121,10.048,51.6910944332549
121,10.049,50.950029019329
121,10.05,50.2107085458296
122,9.95,120.040515590262
122,9.951,119.293482041799
122,9.952,118.544826582324
122,9.953,117.794577059209
122,9.954,117.042761599867
122,9.955,116.289408605076
122,9.956,115.53454674231
122,9.957,114.778204939088
122,9.958,114.020412376353
122,9.959,113.261198481894
122,9.96,112.500592923802
122,9.961,111.738625603995
122,9.962,110.975326651794
122,9.963,110.210726417574
122,9.964,109.444855466492
122,9.965,108.677744572295
122,9.966,107.909424711226
122,9.967,107.139927056007
122,9.968,106.369282969944
122,9.969,105.597524001121
122,9.97,104.824681876706
122,9.971,104.050788497371
122,9.972,103.275875931826
122,9.973,102.499976411461
122,9.974,101.723122325121
122,9.975,100.945346213981
122,9.976,100.16668076656
122,9.977,99.387158813831
122,9.978,98.6068133244672
122,9.979,97.8256774001923
122,9.98,97.0437842712481
122,9.981,96.2611672919725
122,9.982,95.4778599364823
122,9.983,94.6938957944582
122,9.984,93.909308567031
122,9.985,93.1241320627561
122,9.986,92.3384001936804
122,9.987,91.5521469714805
122,9.988,90.7654065036859
122,9.989,89.9782129899595
122,9.99,89.1906007184424
122,9.991,88.4026040621487
122,9.992,87.6142574753992
122,9.993,86.8255954902943
122,9.994,86.0366527132076
122,9.995,85.2474638212947
122,9.996,84.4580635590135
122,9.997,83.6684867346307
122,9.998,82.8787682167235
122,9.999,82.0889429306539
122,10,81.2990458550107
122,10.001,80.5091120180054
122,10.002,79.7191764938169
122,10.003,78.9292743988738
122,10.004,78.1394408880589
122,10.005,77.3497111508356
122,10.006,76.5601204072809
122,10.007,75.7707039040139
122,10.008,74.9814969100156
122,10.009,74.1925347123361
122,10.01,73.4038526116604
122,10.011,72.6154859177522
122,10.012,71.8274699447564
122,10.013,71.0398400063343
122,10.014,70.2526314106649
122,10.015,69.4658794552737
122,10.016,68.6796194216948
122,10.017,67.8938865699629
122,10.018,67.1087161329316
122,10.019,66.324143310411
122,10.02,65.5402032631211
122,10.021,64.7569311064633
122,10.022,63.9743619041118
122,10.023,63.1925306614048
122,10.024,62.4114723185677
122,10.025,61.6312217437358
122,10.026,60.8518137257996
122,10.027,60.0732829670699
122,10.028,59.2956640757613
122,10.029,58.5189915583
122,10.03,57.7432998114617
122,10.031,56.9686231143437
122,10.032,56.1949956201846
122,10.033,55.4224513480099
122,10.034,54.6510241741546
122,10.035,53.8807478236323
122,10.036,53.1116558613804
122,10.037,52.3437816833828
122,10.038,51.5771585076781
122,10.039,50.8118193652681
122,10.04,50.0477970909375
122,10.041,49.2851243139906
122,10.042,48.5238334489184
122,10.043,47.7639566860137
122,10.044,47.0055259819365
122,10.045,46.248573050253
122,10.046,45.4931293519507
122,10.047,44.7392260859525
122,10.048,43.9868941796371
122,10.049,43.2361642793783
122,10.05,42.4870667411216
123,9.95,114.242774302158
123,9.951,113.49762592459
123,9.952,112.750788216394
123,9.953,112.002287632901
123,9.954,111.252150909501
123,9.955,110.500405055373
123,9.956,109.747077347256
123,9.957,108.992195323215
123,9.958,108.235786776467
123,9.959,107.477879749248
123,9.96,106.71850252673
123,9.961,105.957683631006
123,9.962,105.195451815147
123,9.963,104.431836057338
123,9.964,103.666865555108
123,9.965,102.900569719645
123,9.966,102.132978170225
123,9.967,101.364120728739
123,9.968,100.594027414338
123,9.969,99.8227284381998
123,9.97,99.0502541984156
123,9.971,98.2766352750034
123,9.972,97.5019024250529
123,9.973,96.7260865780047
123,9.974,95.9492188310626
123,9.975,95.1713304447416
123,9.976,94.3924528385578
123,9.977,93.6126175868455
123,9.978,92.831856414721
123,9.979,92.0502011941727
123,9.98,91.2676839402881
123,9.981,90.4843368076103
123,9.982,89.700192086619
123,9.983,88.9152822003322
123,9.984,88.1296397010311
123,9.985,87.3432972670891
123,9.986,86.5562876999158
123,9.987,85.7686439209886
123,9.988,84.9803989689879
123,9.989,84.1915859970088
123,9.99,83.4022382698518
123,9.991,82.6123891613825
123,9.992,81.8220721519435
123,9.993,81.0313208258218
123,9.994,80.2401688687489
123,9.995,79.4486500654302
123,9.996,78.6567982970959
123,9.997,77.8646475390485
123,9.998,77.072231858214
123,9.999,76.2795854106718
123,10,75.4867424391594
123,10.001,74.6937372705317
123,10.002,73.9006043131739
123,10.003,73.1073780543496
123,10.004,72.3140930574693
123,10.005,71.5207839592774
123,10.006,70.7274854669385
123,10.007,69.9342323550106
123,10.008,69.1410594622988
123,10.009,68.3480016885835
123,10.01,67.5550939911905
123,10.011,66.7623713814214
123,10.012,65.9698689208229
123,10.013,65.1776217172639
123,10.014,64.3856649208546
123,10.015,63.5940337196641
123,10.016,62.8027633352402
123,10.017,62.0118890179266
123,10.018,61.2214460419699
123,10.019,60.4314697004076
123,10.02,59.6419952997317
123,10.021,58.8530581543253
123,10.022,58.0646935806759
123,10.023,57.2769368913387
123,10.024,56.4898233886819
123,10.025,55.7033883583796
123,10.026,54.9176670626728
123,10.027,54.1326947333924
123,10.028,53.3485065647444
123,10.029,52.5651377058571
123,10.03,51.7826232530978
123,10.031,51.0009982421602
123,10.032,50.2202976399342
123,10.033,49.4405563361363
123,10.034,48.6618091347499
123,10.035,47.884090745243
123,10.036,47.1074357735952
123,10.037,46.3318787131313
123,10.038,45.5574539351711
123,10.039,44.7841956795099
123,10.04,44.0121380447394
123,10.041,43.2413149784159
123,10.042,42.471760267089
123,10.043,41.7035075262096
123,10.044,40.936590189918
123,10.045,40.1710415007398
123,10.046,39.4068944991888
123,10.047,38.6441820133047
123,10.048,37.8829366481323
123,10.049,37.1231907751558
123,10.05,36.3649765217106
124,9.95,100.556463494839
124,9.951,99.81050365105
124,9.952,99.0628608382638
124,9.953,98.3135615281886
124,9.954,97.5626324744666
124,9.955,96.8101007066236
124,9.956,96.0559935240403
124,9.957,95.3003384899382
124,9.958,94.5431634254118
124,9.959,93.7844964035019
124,9.96,93.0243657433174
124,9.961,92.2628000042249
124,9.962,91.4998279801015
124,9.963,90.7354786936655
124,9.964,89.9697813908928
124,9.965,89.2027655355183
124,9.966,88.4344608036413
124,9.967,87.664897078419
124,9.968,86.8941044448787
124,9.969,86.1221131848371
124,9.97,85.3489537719296
124,9.971,84.5746568667646
124,9.972,83.7992533121919
124,9.973,83.022774128699
124,9.974,82.2452505099274
124,9.975,81.4667138183144
124,9.976,80.6871955808637
124,9.977,79.9067274850311
124,9.978,79.1253413747439
124,9.979,78.3430692465326
124,9.98,77.5599432457858
124,9.981,76.7759956631207
124,9.982,75.991258930862
124,9.983,75.2057656196286
124,9.984,74.4195484350257
124,9.985,73.6326402144278
124,9.986,72.8450739238588
124,9.987,72.0568826549451
124,9.988,71.2680996219556
124,9.989,70.4787581589016
124,9.99,69.6888917167003
124,9.991,68.8985338603899
124,9.992,68.1077182663811
124,9.993,67.3164787197478
124,9.994,66.5248491115342
124,9.995,65.7328634360754
124,9.996,64.9405557883232
124,9.997,64.1479603611531
124,9.998,63.3551114426602
124,9.999,62.5620434134182
124,10,61.7687907436982
124,10.001,60.9753879906296
124,10.002,60.1818697952987
124,10.003,59.3882708797707
124,10.004,58.5946260440192
124,10.005,57.8009701627619
124,10.006,57.0073381821839
124,10.007,56.2137651165374
124,10.008,55.4202860446121
124,10.009,54.6269361060702
124,10.01,53.8337504976147
124,10.011,53.040764469011
124,10.012,52.2480133189393
124,10.013,51.4555323906499
124,10.014,50.6633570674541
124,10.015,49.8715227680105
124,10.016,49.0800649414094
124,10.017,48.2890190620525
124,10.018,47.4984206243206
124,10.019,46.7083051370228
124,10.02,45.9187081176206
124,10.021,45.1296650862278
124,10.022,44.3412115593885
124,10.023,43.5533830436096
124,10.024,42.7662150286797
124,10.025,41.9797429807405
124,10.026,41.1940023351338
124,10.027,40.4090284890179
124,10.028,39.6248567937538
124,10.029,38.8415225470644
124,10.03,38.0590609849721
124,10.031,37.2775072735198
124,10.032,36.4968965002859
124,10.033,35.7172636656723
124,10.034,34.9386436740177
124,10.035,34.161071324502
124,10.036,33.3845813018754
124,10.037,32.6092081670111
124,10.038,31.8349863472901
124,10.039,31.061950126835
124,10.04,30.2901336366014
124,10.041,29.5195708443367
124,10.042,28.7502955444168
124,10.043,27.9823413475824
124,10.044,27.2157416705762
124,10.045,26.4505297257069
124,10.046,25.6867385103411
124,10.047,24.9244007963518
124,10.048,24.1635491195276
124,10.049,23.4042157689602
124,10.05,22.6464327764285
125,9.95,85.0645118808956
125,9.951,84.3120566788762
125,9.952,83.5580342871869
125,9.953,82.8024727323221
125,9.954,82.0454002928482
125,9.955,81.2868454927899
125,9.956,80.5268370950701
125,9.957,79.7654040949943
125,9.958,79.0025757138142
125,9.959,78.2383813923611
125,9.96,77.4728507847588
125,9.961,76.7060137522332
125,9.962,75.9379003570152
125,9.963,75.1685408563482
125,9.964,74.3979656966098
125,9.965,73.6262055075445
125,9.966,72.8532910966256
125,9.967,72.0792534435304
125,9.968,71.304123694757
125,9.969,70.5279331583699
125,9.97,69.7507132988771
125,9.971,68.9724957322521
125,9.972,68.1933122210869
125,9.973,67.4131946698913
125,9.974,66.6321751205266
125,9.975,65.8502857477795
125,9.976,65.0675588550772
125,9.977,64.2840268703283
125,9.978,63.4997223419079
125,9.979,62.7146779347621
125,9.98,61.9289264266444
125,9.981,61.1425007044702
125,9.982,60.3554337607867
125,9.983,59.5677586903514
125,9.984,58.7795086868176
125,9.985,57.9907170395116
125,9.986,57.2014171303048
125,9.987,56.4116424305575
125,9.988,55.6214264981464
125,9.989,54.8308029745464
125,9.99,54.0398055819723
125,9.991,53.2484681205652
125,9.992,52.4568244656094
125,9.993,51.6649085647801
125,9.994,50.8727544354008
125,9.995,50.0803961617048
125,9.996,49.2878678920944
125,9.997,48.4952038363719
125,9.998,47.7024382629508
125,9.999,46.9096054960212
125,10,46.1167399126669
125,10.001,45.3238759399153
125,10.002,44.5310480517174
125,10.003,43.7382907658443
125,10.004,42.9456386406828
125,10.005,42.1531262719326
125,10.006,41.3607882891841
125,10.007,40.5686593523702
125,10.008,39.7767741480827
125,10.009,38.985167385753
125,10.01,38.1938737936648
125,10.011,37.4029281148187
125,10.012,36.6123651026312
125,10.013,35.8222195164381
125,10.014,35.0325261168388
125,10.015,34.2433196608414
125,10.016,33.454634896815
125,10.017,32.6665065592446
125,10.018,31.8789693632874
125,10.019,31.0920579991214
125,10.02,30.3058071260849
125,10.021,29.5202513666078
125,10.022,28.7354252999393
125,10.023,27.9513634556494
125,10.024,27.1681003069393
125,10.025,26.3856702637277
125,10.026,25.6041076655368
125,10.027,24.8234467741761
125,10.028,24.0437217662235
125,10.029,23.264966725309
125,10.03,22.4872156342094
125,10.031,21.7105023667584
125,10.032,20.9348606795849
125,10.033,20.1603242036609
125,10.034,19.3869264357096
125,10.035,18.6147007294439
125,10.036,17.8436802866671
125,10.037,17.0738981482373
125,10.038,16.3053871849041
125,10.039,15.5381800880342
125,10.04,14.7723093602377
125,10.041,14.0078073059008
125,10.042,13.2447060216409
125,10.043,12.4830373867017
125,10.044,11.7228330532906
125,10.045,10.9641244368859
125,10.046,10.206942706513
125,10.047,9.45131877501637
125,10.048,8.69728328933512
125,10.049,7.94486662079444
125,10.05,7.19409885543322
126,9.95,73.7623300474236
126,9.951,73.0110866736606
126,9.952,72.2582562352023
126,9.953,71.5038659691371
126,9.954,70.7479433645165
126,9.955,69.9905161563807
126,9.956,69.2316123198468
126,9.957,68.4712600642468
126,9.958,67.7094878273494
126,9.959,66.946324269657
126,9.96,66.1817982687863
126,9.961,65.4159389139467
126,9.962,64.6487755005164
126,9.963,63.8803375247221
126,9.964,63.1106546784346
126,9.965,62.3397568440746
126,9.966,61.5676740896466
126,9.967,60.7944366638834
126,9.968,60.0200749915297
126,9.969,59.2446196687502
126,9.97,58.4681014586655
126,9.971,57.6905512870263
126,9.972,56.9120002380128
126,9.973,56.1324795501732
126,9.974,55.3520206124889
126,9.975,54.5706549605708
126,9.976,53.7884142729872
126,9.977,53.0053303677081
126,9.978,52.2214351986811
126,9.979,51.4367608525167
126,9.98,50.6513395452908
126,9.981,49.8652036194546
126,9.982,49.0783855408434
126,9.983,48.2909178957809
126,9.984,47.5028333882748
126,9.985,46.7141648372876
126,9.986,45.9249451740862
126,9.987,45.1352074396458
126,9.988,44.3449847821189
126,9.989,43.5543104543414
126,9.99,42.7632178113784
126,9.991,41.9717403080955
126,9.992,41.1799114967408
126,9.993,40.3877650245362
126,9.994,39.5953346312579
126,9.995,38.8026541468
126,9.996,38.0097574887119
126,9.997,37.216678659687
126,9.998,36.4234517450075
126,9.999,35.6301109099211
